dataset_source,phase,type,wt_pct,wavelength_(nm),mms1,mms2,jsc_mars-1,mgs-1_prototype,temperature_(¡c),m/z_18_(h2o),m/z_32_(o2),m/z_44_(co2),m/z_64_(so2),mass_(%),diameter_(microns),%_retained,%_channel
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Plagioclase,Crystalline,27.1,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Pyroxene,Crystalline,20.3,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Olivine,Crystalline,13.7,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Magnetite,Crystalline,1.9,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Hematite,Crystalline,1.1,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Anhydrite,Crystalline,0.9,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Quartz,Crystalline,0.0,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Ilmenite,Crystalline,0.0,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Basaltic Glass,Amorphous,22.9,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Hydrated Silica (Opal),Amorphous,5.0,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Mg-sulfate,Amorphous,4.0,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Ferrihydrite,Amorphous,1.7,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Fe-carbonate,Amorphous,1.4,,,,,,,,,,,,,,
fig5_tgData.csv,,,,,,,,,299.931,,,,,97.3878,,,
fig5_tgData.csv,,,,,,,,,300.056,,,,,97.3869,,,
fig5_tgData.csv,,,,,,,,,300.181,,,,,97.3862,,,
fig5_tgData.csv,,,,,,,,,300.308,,,,,97.3853,,,
fig5_tgData.csv,,,,,,,,,300.434,,,,,97.3844,,,
fig5_tgData.csv,,,,,,,,,300.561,,,,,97.3836,,,
fig5_tgData.csv,,,,,,,,,300.688,,,,,97.3827,,,
fig5_tgData.csv,,,,,,,,,300.814,,,,,97.3818,,,
fig5_tgData.csv,,,,,,,,,300.941,,,,,97.3811,,,
fig5_tgData.csv,,,,,,,,,301.068,,,,,97.3802,,,
fig5_tgData.csv,,,,,,,,,301.194,,,,,97.3795,,,
fig5_tgData.csv,,,,,,,,,301.318,,,,,97.3787,,,
fig5_tgData.csv,,,,,,,,,301.441,,,,,97.378,,,
fig5_tgData.csv,,,,,,,,,301.563,,,,,97.3773,,,
fig5_tgData.csv,,,,,,,,,301.685,,,,,97.3767,,,
fig5_tgData.csv,,,,,,,,,301.806,,,,,97.376,,,
fig5_tgData.csv,,,,,,,,,301.928,,,,,97.3756,,,
fig5_tgData.csv,,,,,,,,,302.041,,,,,97.375,,,
fig5_tgData.csv,,,,,,,,,302.162,,,,,97.3745,,,
fig5_tgData.csv,,,,,,,,,302.283,,,,,97.374,,,
fig5_tgData.csv,,,,,,,,,302.405,,,,,97.3736,,,
fig5_tgData.csv,,,,,,,,,302.526,,,,,97.3732,,,
fig5_tgData.csv,,,,,,,,,302.64,,,,,97.3727,,,
fig5_tgData.csv,,,,,,,,,302.763,,,,,97.3722,,,
fig5_tgData.csv,,,,,,,,,302.887,,,,,97.3718,,,
fig5_tgData.csv,,,,,,,,,303.011,,,,,97.3714,,,
fig5_tgData.csv,,,,,,,,,303.136,,,,,97.3709,,,
fig5_tgData.csv,,,,,,,,,303.262,,,,,97.3704,,,
fig5_tgData.csv,,,,,,,,,303.387,,,,,97.3699,,,
fig5_tgData.csv,,,,,,,,,303.513,,,,,97.3693,,,
fig5_tgData.csv,,,,,,,,,303.639,,,,,97.3689,,,
fig5_tgData.csv,,,,,,,,,303.765,,,,,97.3683,,,
fig5_tgData.csv,,,,,,,,,303.892,,,,,97.3677,,,
fig5_tgData.csv,,,,,,,,,304.017,,,,,97.3671,,,
fig5_tgData.csv,,,,,,,,,304.143,,,,,97.3664,,,
fig5_tgData.csv,,,,,,,,,304.267,,,,,97.3658,,,
fig5_tgData.csv,,,,,,,,,304.391,,,,,97.3651,,,
fig5_tgData.csv,,,,,,,,,304.514,,,,,97.3643,,,
fig5_tgData.csv,,,,,,,,,304.633,,,,,97.3635,,,
fig5_tgData.csv,,,,,,,,,304.755,,,,,97.3627,,,
fig5_tgData.csv,,,,,,,,,304.877,,,,,97.3618,,,
fig5_tgData.csv,,,,,,,,,304.999,,,,,97.361,,,
fig5_tgData.csv,,,,,,,,,305.12,,,,,97.3601,,,
fig5_tgData.csv,,,,,,,,,305.237,,,,,97.3591,,,
fig5_tgData.csv,,,,,,,,,305.359,,,,,97.3583,,,
fig5_tgData.csv,,,,,,,,,305.479,,,,,97.3573,,,
fig5_tgData.csv,,,,,,,,,305.6,,,,,97.3565,,,
fig5_tgData.csv,,,,,,,,,305.721,,,,,97.3556,,,
fig5_tgData.csv,,,,,,,,,305.843,,,,,97.3547,,,
fig5_tgData.csv,,,,,,,,,305.964,,,,,97.3538,,,
fig5_tgData.csv,,,,,,,,,306.084,,,,,97.353,,,
fig5_tgData.csv,,,,,,,,,306.205,,,,,97.3521,,,
fig5_tgData.csv,,,,,,,,,306.326,,,,,97.3514,,,
fig5_tgData.csv,,,,,,,,,306.447,,,,,97.3505,,,
fig5_tgData.csv,,,,,,,,,306.568,,,,,97.3496,,,
fig5_tgData.csv,,,,,,,,,306.688,,,,,97.3487,,,
fig5_tgData.csv,,,,,,,,,306.809,,,,,97.3479,,,
fig5_tgData.csv,,,,,,,,,306.93,,,,,97.3469,,,
fig5_tgData.csv,,,,,,,,,307.052,,,,,97.346,,,
fig5_tgData.csv,,,,,,,,,307.173,,,,,97.345,,,
fig5_tgData.csv,,,,,,,,,307.289,,,,,97.3439,,,
fig5_tgData.csv,,,,,,,,,307.41,,,,,97.3428,,,
fig5_tgData.csv,,,,,,,,,307.531,,,,,97.3418,,,
fig5_tgData.csv,,,,,,,,,307.653,,,,,97.3408,,,
fig5_tgData.csv,,,,,,,,,307.775,,,,,97.3396,,,
fig5_tgData.csv,,,,,,,,,307.893,,,,,97.3385,,,
fig5_tgData.csv,,,,,,,,,308.016,,,,,97.3375,,,
fig5_tgData.csv,,,,,,,,,308.139,,,,,97.3363,,,
fig5_tgData.csv,,,,,,,,,308.262,,,,,97.3353,,,
fig5_tgData.csv,,,,,,,,,308.385,,,,,97.3342,,,
fig5_tgData.csv,,,,,,,,,308.509,,,,,97.3332,,,
fig5_tgData.csv,,,,,,,,,308.632,,,,,97.3322,,,
fig5_tgData.csv,,,,,,,,,308.756,,,,,97.3311,,,
fig5_tgData.csv,,,,,,,,,308.88,,,,,97.3301,,,
fig5_tgData.csv,,,,,,,,,309.003,,,,,97.329,,,
fig5_tgData.csv,,,,,,,,,309.127,,,,,97.3279,,,
fig5_tgData.csv,,,,,,,,,309.251,,,,,97.327,,,
fig5_tgData.csv,,,,,,,,,309.375,,,,,97.3259,,,
fig5_tgData.csv,,,,,,,,,309.499,,,,,97.3249,,,
fig5_tgData.csv,,,,,,,,,309.623,,,,,97.3238,,,
fig5_tgData.csv,,,,,,,,,309.747,,,,,97.3227,,,
fig5_tgData.csv,,,,,,,,,309.871,,,,,97.3218,,,
fig5_tgData.csv,,,,,,,,,309.995,,,,,97.3208,,,
fig5_tgData.csv,,,,,,,,,310.12,,,,,97.3197,,,
fig5_tgData.csv,,,,,,,,,310.243,,,,,97.3186,,,
fig5_tgData.csv,,,,,,,,,310.366,,,,,97.3176,,,
fig5_tgData.csv,,,,,,,,,310.488,,,,,97.3164,,,
fig5_tgData.csv,,,,,,,,,310.609,,,,,97.3154,,,
fig5_tgData.csv,,,,,,,,,310.729,,,,,97.3143,,,
fig5_tgData.csv,,,,,,,,,310.849,,,,,97.3132,,,
fig5_tgData.csv,,,,,,,,,310.968,,,,,97.3122,,,
fig5_tgData.csv,,,,,,,,,311.087,,,,,97.3111,,,
fig5_tgData.csv,,,,,,,,,311.205,,,,,97.3102,,,
fig5_tgData.csv,,,,,,,,,311.322,,,,,97.3092,,,
fig5_tgData.csv,,,,,,,,,311.44,,,,,97.3084,,,
fig5_tgData.csv,,,,,,,,,311.559,,,,,97.3074,,,
fig5_tgData.csv,,,,,,,,,311.679,,,,,97.3066,,,
fig5_tgData.csv,,,,,,,,,311.799,,,,,97.3058,,,
fig5_tgData.csv,,,,,,,,,311.92,,,,,97.3052,,,
fig5_tgData.csv,,,,,,,,,312.043,,,,,97.3045,,,
fig5_tgData.csv,,,,,,,,,312.167,,,,,97.3039,,,
fig5_tgData.csv,,,,,,,,,312.292,,,,,97.3033,,,
fig5_tgData.csv,,,,,,,,,312.417,,,,,97.3027,,,
fig5_tgData.csv,,,,,,,,,312.539,,,,,97.3023,,,
fig5_tgData.csv,,,,,,,,,312.666,,,,,97.3017,,,
fig5_tgData.csv,,,,,,,,,312.792,,,,,97.3011,,,
fig5_tgData.csv,,,,,,,,,312.919,,,,,97.3005,,,
fig5_tgData.csv,,,,,,,,,313.045,,,,,97.3,,,
fig5_tgData.csv,,,,,,,,,313.167,,,,,97.2994,,,
fig5_tgData.csv,,,,,,,,,313.293,,,,,97.2987,,,
fig5_tgData.csv,,,,,,,,,313.418,,,,,97.298,,,
fig5_tgData.csv,,,,,,,,,313.542,,,,,97.2973,,,
fig5_tgData.csv,,,,,,,,,313.666,,,,,97.2966,,,
fig5_tgData.csv,,,,,,,,,313.79,,,,,97.296,,,
fig5_tgData.csv,,,,,,,,,313.913,,,,,97.2951,,,
fig5_tgData.csv,,,,,,,,,314.037,,,,,97.2945,,,
fig5_tgData.csv,,,,,,,,,314.159,,,,,97.2938,,,
fig5_tgData.csv,,,,,,,,,314.281,,,,,97.2931,,,
fig5_tgData.csv,,,,,,,,,314.403,,,,,97.2925,,,
fig5_tgData.csv,,,,,,,,,314.525,,,,,97.2918,,,
fig5_tgData.csv,,,,,,,,,314.647,,,,,97.2913,,,
fig5_tgData.csv,,,,,,,,,314.77,,,,,97.2907,,,
fig5_tgData.csv,,,,,,,,,314.892,,,,,97.2902,,,
fig5_tgData.csv,,,,,,,,,315.014,,,,,97.2896,,,
fig5_tgData.csv,,,,,,,,,315.132,,,,,97.2892,,,
fig5_tgData.csv,,,,,,,,,315.254,,,,,97.2886,,,
fig5_tgData.csv,,,,,,,,,315.375,,,,,97.2881,,,
fig5_tgData.csv,,,,,,,,,315.497,,,,,97.2876,,,
fig5_tgData.csv,,,,,,,,,315.617,,,,,97.287,,,
fig5_tgData.csv,,,,,,,,,315.733,,,,,97.2864,,,
fig5_tgData.csv,,,,,,,,,315.853,,,,,97.2858,,,
fig5_tgData.csv,,,,,,,,,315.973,,,,,97.2851,,,
fig5_tgData.csv,,,,,,,,,316.094,,,,,97.2843,,,
fig5_tgData.csv,,,,,,,,,316.216,,,,,97.2834,,,
fig5_tgData.csv,,,,,,,,,316.338,,,,,97.2826,,,
fig5_tgData.csv,,,,,,,,,316.461,,,,,97.2816,,,
fig5_tgData.csv,,,,,,,,,316.585,,,,,97.2807,,,
fig5_tgData.csv,,,,,,,,,316.709,,,,,97.2797,,,
fig5_tgData.csv,,,,,,,,,316.833,,,,,97.2786,,,
fig5_tgData.csv,,,,,,,,,316.957,,,,,97.2775,,,
fig5_tgData.csv,,,,,,,,,317.081,,,,,97.2764,,,
fig5_tgData.csv,,,,,,,,,317.204,,,,,97.2753,,,
fig5_tgData.csv,,,,,,,,,317.327,,,,,97.2742,,,
fig5_tgData.csv,,,,,,,,,317.45,,,,,97.273,,,
fig5_tgData.csv,,,,,,,,,317.572,,,,,97.2718,,,
fig5_tgData.csv,,,,,,,,,317.694,,,,,97.2708,,,
fig5_tgData.csv,,,,,,,,,317.812,,,,,97.2698,,,
fig5_tgData.csv,,,,,,,,,317.933,,,,,97.2687,,,
fig5_tgData.csv,,,,,,,,,318.054,,,,,97.2676,,,
fig5_tgData.csv,,,,,,,,,318.175,,,,,97.2666,,,
fig5_tgData.csv,,,,,,,,,318.296,,,,,97.2657,,,
fig5_tgData.csv,,,,,,,,,318.413,,,,,97.2648,,,
fig5_tgData.csv,,,,,,,,,318.535,,,,,97.264,,,
fig5_tgData.csv,,,,,,,,,318.656,,,,,97.2631,,,
fig5_tgData.csv,,,,,,,,,318.778,,,,,97.2622,,,
fig5_tgData.csv,,,,,,,,,318.902,,,,,97.2614,,,
fig5_tgData.csv,,,,,,,,,319.025,,,,,97.2604,,,
fig5_tgData.csv,,,,,,,,,319.15,,,,,97.2596,,,
fig5_tgData.csv,,,,,,,,,319.274,,,,,97.2587,,,
fig5_tgData.csv,,,,,,,,,319.4,,,,,97.2578,,,
fig5_tgData.csv,,,,,,,,,319.525,,,,,97.257,,,
fig5_tgData.csv,,,,,,,,,319.651,,,,,97.2561,,,
fig5_tgData.csv,,,,,,,,,319.777,,,,,97.2553,,,
fig5_tgData.csv,,,,,,,,,319.902,,,,,97.2545,,,
fig5_tgData.csv,,,,,,,,,320.027,,,,,97.2537,,,
fig5_tgData.csv,,,,,,,,,320.151,,,,,97.2529,,,
fig5_tgData.csv,,,,,,,,,320.274,,,,,97.252,,,
fig5_tgData.csv,,,,,,,,,320.388,,,,,97.2512,,,
fig5_tgData.csv,,,,,,,,,320.511,,,,,97.2503,,,
fig5_tgData.csv,,,,,,,,,320.633,,,,,97.2495,,,
fig5_tgData.csv,,,,,,,,,320.754,,,,,97.2488,,,
fig5_tgData.csv,,,,,,,,,320.875,,,,,97.248,,,
fig5_tgData.csv,,,,,,,,,320.987,,,,,97.2473,,,
fig5_tgData.csv,,,,,,,,,321.107,,,,,97.2466,,,
fig5_tgData.csv,,,,,,,,,321.227,,,,,97.2459,,,
fig5_tgData.csv,,,,,,,,,321.347,,,,,97.2452,,,
fig5_tgData.csv,,,,,,,,,321.467,,,,,97.2446,,,
fig5_tgData.csv,,,,,,,,,321.587,,,,,97.2439,,,
fig5_tgData.csv,,,,,,,,,321.707,,,,,97.2432,,,
fig5_tgData.csv,,,,,,,,,321.827,,,,,97.2424,,,
fig5_tgData.csv,,,,,,,,,321.949,,,,,97.2418,,,
fig5_tgData.csv,,,,,,,,,322.07,,,,,97.2411,,,
fig5_tgData.csv,,,,,,,,,322.192,,,,,97.2404,,,
fig5_tgData.csv,,,,,,,,,322.314,,,,,97.2396,,,
fig5_tgData.csv,,,,,,,,,322.435,,,,,97.2389,,,
fig5_tgData.csv,,,,,,,,,322.558,,,,,97.2382,,,
fig5_tgData.csv,,,,,,,,,322.68,,,,,97.2374,,,
fig5_tgData.csv,,,,,,,,,322.804,,,,,97.2367,,,
fig5_tgData.csv,,,,,,,,,322.926,,,,,97.2359,,,
fig5_tgData.csv,,,,,,,,,323.043,,,,,97.2351,,,
fig5_tgData.csv,,,,,,,,,323.165,,,,,97.2344,,,
fig5_tgData.csv,,,,,,,,,323.288,,,,,97.2335,,,
fig5_tgData.csv,,,,,,,,,323.41,,,,,97.2329,,,
fig5_tgData.csv,,,,,,,,,323.532,,,,,97.2321,,,
fig5_tgData.csv,,,,,,,,,323.65,,,,,97.2316,,,
fig5_tgData.csv,,,,,,,,,323.773,,,,,97.2309,,,
fig5_tgData.csv,,,,,,,,,323.895,,,,,97.2304,,,
fig5_tgData.csv,,,,,,,,,324.016,,,,,97.2299,,,
fig5_tgData.csv,,,,,,,,,324.138,,,,,97.2294,,,
fig5_tgData.csv,,,,,,,,,324.26,,,,,97.229,,,
fig5_tgData.csv,,,,,,,,,324.382,,,,,97.2286,,,
fig5_tgData.csv,,,,,,,,,324.504,,,,,97.2282,,,
fig5_tgData.csv,,,,,,,,,324.627,,,,,97.2278,,,
fig5_tgData.csv,,,,,,,,,324.749,,,,,97.2274,,,
fig5_tgData.csv,,,,,,,,,324.872,,,,,97.227,,,
fig5_tgData.csv,,,,,,,,,324.995,,,,,97.2266,,,
fig5_tgData.csv,,,,,,,,,325.118,,,,,97.2262,,,
fig5_tgData.csv,,,,,,,,,325.241,,,,,97.2258,,,
fig5_tgData.csv,,,,,,,,,325.364,,,,,97.2254,,,
fig5_tgData.csv,,,,,,,,,325.488,,,,,97.2249,,,
fig5_tgData.csv,,,,,,,,,325.607,,,,,97.2244,,,
fig5_tgData.csv,,,,,,,,,325.731,,,,,97.2239,,,
fig5_tgData.csv,,,,,,,,,325.855,,,,,97.2233,,,
fig5_tgData.csv,,,,,,,,,325.979,,,,,97.2227,,,
fig5_tgData.csv,,,,,,,,,326.102,,,,,97.2221,,,
fig5_tgData.csv,,,,,,,,,326.221,,,,,97.2215,,,
fig5_tgData.csv,,,,,,,,,326.345,,,,,97.2209,,,
fig5_tgData.csv,,,,,,,,,326.469,,,,,97.2203,,,
fig5_tgData.csv,,,,,,,,,326.592,,,,,97.2197,,,
fig5_tgData.csv,,,,,,,,,326.714,,,,,97.2192,,,
fig5_tgData.csv,,,,,,,,,326.836,,,,,97.2188,,,
fig5_tgData.csv,,,,,,,,,326.958,,,,,97.2182,,,
fig5_tgData.csv,,,,,,,,,327.08,,,,,97.2179,,,
fig5_tgData.csv,,,,,,,,,327.201,,,,,97.2175,,,
fig5_tgData.csv,,,,,,,,,327.323,,,,,97.2171,,,
fig5_tgData.csv,,,,,,,,,327.444,,,,,97.2168,,,
fig5_tgData.csv,,,,,,,,,327.565,,,,,97.2166,,,
fig5_tgData.csv,,,,,,,,,327.687,,,,,97.2163,,,
fig5_tgData.csv,,,,,,,,,327.809,,,,,97.216,,,
fig5_tgData.csv,,,,,,,,,327.931,,,,,97.2156,,,
fig5_tgData.csv,,,,,,,,,328.053,,,,,97.2153,,,
fig5_tgData.csv,,,,,,,,,328.175,,,,,97.2149,,,
fig5_tgData.csv,,,,,,,,,328.298,,,,,97.2145,,,
fig5_tgData.csv,,,,,,,,,328.42,,,,,97.214,,,
fig5_tgData.csv,,,,,,,,,328.542,,,,,97.2135,,,
fig5_tgData.csv,,,,,,,,,328.665,,,,,97.2129,,,
fig5_tgData.csv,,,,,,,,,328.787,,,,,97.2123,,,
fig5_tgData.csv,,,,,,,,,328.91,,,,,97.2115,,,
fig5_tgData.csv,,,,,,,,,329.033,,,,,97.2108,,,
fig5_tgData.csv,,,,,,,,,329.156,,,,,97.2099,,,
fig5_tgData.csv,,,,,,,,,329.278,,,,,97.209,,,
fig5_tgData.csv,,,,,,,,,329.4,,,,,97.208,,,
fig5_tgData.csv,,,,,,,,,329.522,,,,,97.207,,,
fig5_tgData.csv,,,,,,,,,329.644,,,,,97.206,,,
fig5_tgData.csv,,,,,,,,,329.765,,,,,97.2049,,,
fig5_tgData.csv,,,,,,,,,329.885,,,,,97.2039,,,
fig5_tgData.csv,,,,,,,,,330.006,,,,,97.2028,,,
fig5_tgData.csv,,,,,,,,,330.127,,,,,97.2017,,,
fig5_tgData.csv,,,,,,,,,330.249,,,,,97.2006,,,
fig5_tgData.csv,,,,,,,,,330.37,,,,,97.1995,,,
fig5_tgData.csv,,,,,,,,,330.492,,,,,97.1984,,,
fig5_tgData.csv,,,,,,,,,330.614,,,,,97.1974,,,
fig5_tgData.csv,,,,,,,,,330.736,,,,,97.1963,,,
fig5_tgData.csv,,,,,,,,,330.856,,,,,97.1952,,,
fig5_tgData.csv,,,,,,,,,330.98,,,,,97.1941,,,
fig5_tgData.csv,,,,,,,,,331.105,,,,,97.193,,,
fig5_tgData.csv,,,,,,,,,331.231,,,,,97.192,,,
fig5_tgData.csv,,,,,,,,,331.358,,,,,97.1909,,,
fig5_tgData.csv,,,,,,,,,331.48,,,,,97.1899,,,
fig5_tgData.csv,,,,,,,,,331.607,,,,,97.1889,,,
fig5_tgData.csv,,,,,,,,,331.734,,,,,97.1879,,,
fig5_tgData.csv,,,,,,,,,331.861,,,,,97.1867,,,
fig5_tgData.csv,,,,,,,,,331.988,,,,,97.1857,,,
fig5_tgData.csv,,,,,,,,,332.114,,,,,97.1845,,,
fig5_tgData.csv,,,,,,,,,332.24,,,,,97.1834,,,
fig5_tgData.csv,,,,,,,,,332.365,,,,,97.1823,,,
fig5_tgData.csv,,,,,,,,,332.49,,,,,97.1812,,,
fig5_tgData.csv,,,,,,,,,332.614,,,,,97.1801,,,
fig5_tgData.csv,,,,,,,,,332.738,,,,,97.1789,,,
fig5_tgData.csv,,,,,,,,,332.861,,,,,97.1777,,,
fig5_tgData.csv,,,,,,,,,332.984,,,,,97.1766,,,
fig5_tgData.csv,,,,,,,,,333.106,,,,,97.1755,,,
fig5_tgData.csv,,,,,,,,,333.229,,,,,97.1744,,,
fig5_tgData.csv,,,,,,,,,333.351,,,,,97.1733,,,
fig5_tgData.csv,,,,,,,,,333.474,,,,,97.1722,,,
fig5_tgData.csv,,,,,,,,,333.592,,,,,97.1711,,,
fig5_tgData.csv,,,,,,,,,333.715,,,,,97.17,,,
fig5_tgData.csv,,,,,,,,,333.838,,,,,97.1689,,,
fig5_tgData.csv,,,,,,,,,333.96,,,,,97.1678,,,
fig5_tgData.csv,,,,,,,,,334.082,,,,,97.1669,,,
fig5_tgData.csv,,,,,,,,,334.201,,,,,97.1659,,,
fig5_tgData.csv,,,,,,,,,334.323,,,,,97.165,,,
fig5_tgData.csv,,,,,,,,,334.445,,,,,97.164,,,
fig5_tgData.csv,,,,,,,,,334.568,,,,,97.1631,,,
fig5_tgData.csv,,,,,,,,,334.689,,,,,97.1623,,,
fig5_tgData.csv,,,,,,,,,334.811,,,,,97.1615,,,
fig5_tgData.csv,,,,,,,,,334.931,,,,,97.1608,,,
fig5_tgData.csv,,,,,,,,,335.052,,,,,97.1599,,,
fig5_tgData.csv,,,,,,,,,335.173,,,,,97.1593,,,
fig5_tgData.csv,,,,,,,,,335.294,,,,,97.1586,,,
fig5_tgData.csv,,,,,,,,,335.416,,,,,97.158,,,
fig5_tgData.csv,,,,,,,,,335.538,,,,,97.1573,,,
fig5_tgData.csv,,,,,,,,,335.661,,,,,97.1568,,,
fig5_tgData.csv,,,,,,,,,335.784,,,,,97.1562,,,
fig5_tgData.csv,,,,,,,,,335.907,,,,,97.1557,,,
fig5_tgData.csv,,,,,,,,,336.029,,,,,97.1551,,,
fig5_tgData.csv,,,,,,,,,336.148,,,,,97.1544,,,
fig5_tgData.csv,,,,,,,,,336.272,,,,,97.1538,,,
fig5_tgData.csv,,,,,,,,,336.397,,,,,97.1532,,,
fig5_tgData.csv,,,,,,,,,336.522,,,,,97.1526,,,
fig5_tgData.csv,,,,,,,,,336.647,,,,,97.1521,,,
fig5_tgData.csv,,,,,,,,,336.768,,,,,97.1515,,,
fig5_tgData.csv,,,,,,,,,336.893,,,,,97.1508,,,
fig5_tgData.csv,,,,,,,,,337.018,,,,,97.1503,,,
fig5_tgData.csv,,,,,,,,,337.142,,,,,97.1496,,,
fig5_tgData.csv,,,,,,,,,337.266,,,,,97.149,,,
fig5_tgData.csv,,,,,,,,,337.389,,,,,97.1484,,,
fig5_tgData.csv,,,,,,,,,337.512,,,,,97.1478,,,
fig5_tgData.csv,,,,,,,,,337.633,,,,,97.1471,,,
fig5_tgData.csv,,,,,,,,,337.755,,,,,97.1466,,,
fig5_tgData.csv,,,,,,,,,337.877,,,,,97.146,,,
fig5_tgData.csv,,,,,,,,,337.998,,,,,97.1455,,,
fig5_tgData.csv,,,,,,,,,338.12,,,,,97.1449,,,
fig5_tgData.csv,,,,,,,,,338.242,,,,,97.1444,,,
fig5_tgData.csv,,,,,,,,,338.365,,,,,97.1439,,,
fig5_tgData.csv,,,,,,,,,338.487,,,,,97.1434,,,
fig5_tgData.csv,,,,,,,,,338.61,,,,,97.143,,,
fig5_tgData.csv,,,,,,,,,338.733,,,,,97.1426,,,
fig5_tgData.csv,,,,,,,,,338.848,,,,,97.142,,,
fig5_tgData.csv,,,,,,,,,338.971,,,,,97.1416,,,
fig5_tgData.csv,,,,,,,,,339.093,,,,,97.1411,,,
fig5_tgData.csv,,,,,,,,,339.215,,,,,97.1407,,,
fig5_tgData.csv,,,,,,,,,339.337,,,,,97.1402,,,
fig5_tgData.csv,,,,,,,,,339.45,,,,,97.1398,,,
fig5_tgData.csv,,,,,,,,,339.572,,,,,97.1393,,,
fig5_tgData.csv,,,,,,,,,339.694,,,,,97.1388,,,
fig5_tgData.csv,,,,,,,,,339.813,,,,,97.1382,,,
fig5_tgData.csv,,,,,,,,,339.933,,,,,97.1376,,,
fig5_tgData.csv,,,,,,,,,340.052,,,,,97.1371,,,
fig5_tgData.csv,,,,,,,,,340.171,,,,,97.1363,,,
fig5_tgData.csv,,,,,,,,,340.29,,,,,97.1356,,,
fig5_tgData.csv,,,,,,,,,340.409,,,,,97.1348,,,
fig5_tgData.csv,,,,,,,,,340.528,,,,,97.134,,,
fig5_tgData.csv,,,,,,,,,340.647,,,,,97.1333,,,
fig5_tgData.csv,,,,,,,,,340.767,,,,,97.1325,,,
fig5_tgData.csv,,,,,,,,,340.888,,,,,97.1316,,,
fig5_tgData.csv,,,,,,,,,341.011,,,,,97.1307,,,
fig5_tgData.csv,,,,,,,,,341.134,,,,,97.1299,,,
fig5_tgData.csv,,,,,,,,,341.257,,,,,97.1289,,,
fig5_tgData.csv,,,,,,,,,341.376,,,,,97.1279,,,
fig5_tgData.csv,,,,,,,,,341.499,,,,,97.127,,,
fig5_tgData.csv,,,,,,,,,341.623,,,,,97.1261,,,
fig5_tgData.csv,,,,,,,,,341.748,,,,,97.1252,,,
fig5_tgData.csv,,,,,,,,,341.872,,,,,97.1244,,,
fig5_tgData.csv,,,,,,,,,341.992,,,,,97.1236,,,
fig5_tgData.csv,,,,,,,,,342.115,,,,,97.1227,,,
fig5_tgData.csv,,,,,,,,,342.239,,,,,97.1219,,,
fig5_tgData.csv,,,,,,,,,342.362,,,,,97.1211,,,
fig5_tgData.csv,,,,,,,,,342.485,,,,,97.1203,,,
fig5_tgData.csv,,,,,,,,,342.608,,,,,97.1196,,,
fig5_tgData.csv,,,,,,,,,342.73,,,,,97.1187,,,
fig5_tgData.csv,,,,,,,,,342.852,,,,,97.1179,,,
fig5_tgData.csv,,,,,,,,,342.974,,,,,97.1171,,,
fig5_tgData.csv,,,,,,,,,343.096,,,,,97.1162,,,
fig5_tgData.csv,,,,,,,,,343.218,,,,,97.1153,,,
fig5_tgData.csv,,,,,,,,,343.341,,,,,97.1145,,,
fig5_tgData.csv,,,,,,,,,343.463,,,,,97.1135,,,
fig5_tgData.csv,,,,,,,,,343.585,,,,,97.1125,,,
fig5_tgData.csv,,,,,,,,,343.707,,,,,97.1116,,,
fig5_tgData.csv,,,,,,,,,343.83,,,,,97.1105,,,
fig5_tgData.csv,,,,,,,,,343.953,,,,,97.1095,,,
fig5_tgData.csv,,,,,,,,,344.072,,,,,97.1085,,,
fig5_tgData.csv,,,,,,,,,344.195,,,,,97.1073,,,
fig5_tgData.csv,,,,,,,,,344.318,,,,,97.1063,,,
fig5_tgData.csv,,,,,,,,,344.44,,,,,97.1053,,,
fig5_tgData.csv,,,,,,,,,344.561,,,,,97.1043,,,
fig5_tgData.csv,,,,,,,,,344.678,,,,,97.1032,,,
fig5_tgData.csv,,,,,,,,,344.799,,,,,97.1022,,,
fig5_tgData.csv,,,,,,,,,344.92,,,,,97.1014,,,
fig5_tgData.csv,,,,,,,,,345.04,,,,,97.1005,,,
fig5_tgData.csv,,,,,,,,,345.16,,,,,97.0997,,,
fig5_tgData.csv,,,,,,,,,345.28,,,,,97.0989,,,
fig5_tgData.csv,,,,,,,,,345.399,,,,,97.0982,,,
fig5_tgData.csv,,,,,,,,,345.518,,,,,97.0975,,,
fig5_tgData.csv,,,,,,,,,345.637,,,,,97.0968,,,
